Hand_ID,Stakes,Cash_Drop,Hero_Position,Hero_Stack,Hero_Cards,Flop_Cards,Turn_Card,River_Card,Preflop_Actions,Preflop_1st_Bet,Preflop_3B,Preflop_4B,Preflop_5B,Preflop_Limp,Preflop_Limp_Fold,Preflop_Limp_Call,Preflop_Pot,Hero_Position_Type,Hero_Open_Position,Hero_3B_Chance,Pot_Type,Hero_Squeeze,Final_Pot_Type,UTG_open,MP_open,CO_open,BTN_open,SB_open,BB_call_open,UTG_3B,MP_3B,CO_3B,BTN_3B,SB_3B,BB_3B,UTG_face_to_3B,MP_face_to_3B,CO_face_to_3B,BTN_face_to_3B,SB_face_to_3B,BB_face_to_3B,UTG_4B,MP_4B,CO_4B,BTN_4B,SB_4B,BB_4B,UTG_face_to_4B,MP_face_to_4B,CO_face_to_4B,BTN_face_to_4B,SB_face_to_4B,BB_face_to_4B,Pool_Preflop_Summary,Hero_Preflop_Summary,Flop_Actions,Flop_Pot,IP_Cbet_Flop,OOP_Cbet_Flop,VS_IP_Cbet_Flop,VS_OOP_Cbet_Flop,OOP_Donk_Flop,IP_Face_Donk_Flop,Miss_Cbet_OOP_Flop,OOP_Miss_Cbet_IP_Bet,Miss_Cbet_IP_Flop,IP_Miss_Cbet_OOP_Bet_Turn,OOP_XR_Cbet_Flop,IP_Raises_Cbet_Flop,Turn_Actions,Turn_Pot,River_Actions,River_Pot,Result,Total_Pot,Hero_Win,Hero_Win_Amount,OOP_Player,IP_Player,ip_face_donk
RC3337370079,($0.02/$0.05),NO,BB,274BB,Jh 7c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,NA_hero_BB,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,all folds hero in BB,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.4BB,0.8BB,YES,0,,,
RC3337370051,($0.02/$0.05),NO,CO,274BB,3h Ad,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3337370024,($0.02/$0.05),NO,UTG,274BB,2c Tc,6d 9d 2s,,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds,Opp(BB): checks; Opp(BTN): bets 2.8BB; Opp(BB): folds; ,5.6BB,yes,NA,fold,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,5.6BB,NO,0,1e4cb7e5,3e911654,
RC3337369998,($0.02/$0.05),NO,SB,275BB,5c 8s,9d 8c Jh,Ah,Jd,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Hero(SB): folds; Opp(BB): calls 1.0BB,Opp(CO): raises 2.0BB; Opp(BTN): folds; Hero(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BB_C,folds to open,Opp(BB): checks; Opp(CO): bets 2.2BB; Opp(BB): calls 2.2BB; ,8.8BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(CO): checks; ,8.8BB,Opp(BB): bets 10.8BB; Opp(CO): calls 10.8BB; ,30.4BB,-0.4BB,30.4BB,NO,0,db69cd1c,e91bbb1e,
RC3337369948,($0.02/$0.05),NO,BTN,275BB,Tc 4c,4h 7h 2h,7d,Ad,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): raises 6.2BB; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds; Opp(MP): raises 18.2BB; Opp(CO): calls 12.0BB,Opp(MP): raises 2.0BB,Opp(CO): raises 6.2BB; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(MP): raises 18.2BB; Opp(CO): calls 12.0BB,,,,,39.8BB,NA,NA,Yes-folds,4B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_4B_CO_C,folds to open,Opp(MP): checks; Opp(CO): bets 12.6BB; Opp(MP): calls 12.6BB; ,65.0BB,NA,NO,,,NO,,YES,no,NO,,NO,NO,Opp(MP): checks; Opp(CO): checks; ,65.0BB,Opp(MP): checks; Opp(CO): bets 20.8BB; Opp(MP): calls 20.8BB; ,106.6BB,0BB,104.6BB,NO,0,7a8a8fb8,e95faf9e,
RC3337369915,($0.02/$0.05),NO,SB,275BB,2h 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-0.4BB,0.8BB,NO,0,,,
RC3337369796,($0.02/$0.05),NO,BB,276BB,6d Jd,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.4BB,NO,0,,,
RC3337369753,($0.02/$0.05),NO,MP,276BB,8d 2s,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds,Opp(SB): raises 3.0BB; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.0BB,NO,0,,,
RC3337369721,($0.02/$0.05),NO,UTG,276BB,6d 8d,4h Kd 5c,,,Hero(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.2BB,Opp(MP): raises 2.2BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.2BB,,,,,,,4.8BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BB_C,folds,Opp(BB): checks; Opp(MP): bets 1.6BB; Opp(BB): folds; ,4.8BB,yes,NA,fold,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,4.8BB,NO,0,bbae44f9,6bc9369b,
RC3337369667,($0.02/$0.05),NO,BTN,276BB,7s Qc,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3337369635,($0.02/$0.05),NO,UTG,276BB,Ks Ts,4d 6s 3c,5c,Kc,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): calls 1.6BB; Opp(BB): folds,Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): calls 1.6BB; Opp(BB): folds,,,,,,,5.0BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_SB_C,folds,Opp(SB): checks; Opp(CO): checks; ,5.0BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(SB): bets 5.2BB; Opp(CO): calls 5.2BB; ,15.4BB,Opp(SB): checks; Opp(CO): checks; ,15.4BB,0BB,15.4BB,NO,0,514f7db4,e4c82a48,
RC3337369585,($0.02/$0.05),NO,CO,276BB,Ad 3s,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds,Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3337369558,($0.02/$0.05),NO,UTG,276BB,4c Jc,5c 6s 2h,,,Hero(UTG): folds; Opp(MP): raises 4.0BB; Opp(CO): calls 4.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(MP): raises 4.0BB; Opp(CO): calls 4.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,9.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_CO_C,folds,Opp(MP): checks; Opp(CO): bets 4.8BB; Opp(MP): folds; ,9.4BB,NA,NO,,,NO,,YES,,NO,,NO,NO,,0BB,,0BB,0BB,9.4BB,NO,0,9e86253,31497c2f,
RC3337369535,($0.02/$0.05),NO,BB,277BB,Qc 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Hero(BB): folds,Opp(BTN): raises 2.0BB; Opp(SB): folds; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.4BB,NO,0,,,
RC3337369506,($0.02/$0.05),NO,CO,277BB,7h 4c,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3337369481,($0.02/$0.05),NO,MP,277BB,9s Th,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3337369450,($0.02/$0.05),NO,BTN,277BB,Qh 5d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3337369344,($0.02/$0.05),NO,BTN,276BB,6h 6s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds,Hero(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,IP,BTN,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,1st_raises,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,1.4BB,2.4BB,YES,0,,,
RC3337369305,($0.02/$0.05),NO,SB,276BB,9c 8d,2d 8c Kd,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds to open,Opp(BB): checks; Opp(BTN): bets 1.8BB; Opp(BB): raises 6.4BB; Opp(BTN): folds; ,9.2BB,yes,NA,raises,,NO,,NO,,NO,,yes,NO,,0BB,,0BB,-0.4BB,9.2BB,NO,0,c2d150f0,ed135b52,
RC3337369277,($0.02/$0.05),NO,UTG,276BB,5h Td,,,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3337369185,($0.02/$0.05),NO,BB,277BB,Td 6h,6s 8h 6d,,,Opp(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): calls 2.2BB; Opp(BTN): calls 2.2BB; Opp(SB): folds; Hero(BB): folds,Opp(MP): raises 2.2BB; Opp(CO): calls 2.2BB; Opp(BTN): calls 2.2BB; Opp(SB): folds; Hero(BB): folds,,,,,,,8.0BB,NA,NA_hero_BB,Yes-folds,SRP,NO,multi,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_CO_C_BTN_C,folds to open,Opp(MP): bets 4.0BB; Opp(CO): folds; Opp(BTN): folds; ,8.0BB,NA,NA,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,8.0BB,NO,0,5a41806f,3485be42,
RC3337369148,($0.02/$0.05),NO,SB,277BB,Qc 5h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Hero(SB): folds; Opp(BB): folds,Opp(BTN): raises 2.0BB; Hero(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-0.4BB,2.4BB,NO,0,,,
RC3337369048,($0.02/$0.05),NO,CO,277BB,6s 8s,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): raises 2.2BB; Opp(SB): raises 8.4BB; Opp(BB): folds; Opp(BTN): folds,Opp(BTN): raises 2.2BB,Opp(SB): raises 8.4BB; Opp(BB): folds; Opp(BTN): folds,,,,,,5.8BB,NA,fold,NO,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_3B_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,5.4BB,NO,0,,,
RC3337369004,($0.02/$0.05),NO,UTG,277BB,5h 7c,,,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): raises 11.0BB; Opp(CO): folds,Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds,Opp(BB): raises 11.0BB; Opp(CO): folds,,,,,,5.4BB,NA,fold,NO,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,4.4BB,NO,0,,,
RC3337368819,($0.02/$0.05),NO,CO,279BB,5c 5h,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): raises 6.2BB; Opp(SB): folds; Opp(BB): folds; Hero(CO): folds,Hero(CO): raises 2.0BB,Opp(BTN): raises 6.2BB; Opp(SB): folds; Opp(BB): folds; Hero(CO): folds,,,,,,5.4BB,OOP,CO,NO,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_3B_all_fold,fold to 3B,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-2.0BB,5.4BB,NO,0,,,
RC3337368783,($0.02/$0.05),NO,CO,279BB,Qs 6c,,,,Opp(UTG): raises 2.2BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): raises 11.0BB; Opp(BB): folds; Opp(UTG): folds,Opp(UTG): raises 2.2BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds,Opp(SB): raises 11.0BB; Opp(BB): folds; Opp(UTG): folds,,,,,,5.8BB,NA,NA,Yes-folds,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_3B_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,5.4BB,NO,0,,,
RC3337368757,($0.02/$0.05),NO,CO,279BB,Ks 7h,6s 5c Qh,,,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; Hero(CO): folds; Opp(BTN): calls 2.0BB; Opp(SB): folds; Opp(BB): folds,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; Hero(CO): folds; Opp(BTN): calls 2.0BB; Opp(SB): folds; Opp(BB): folds,,,,,,,7.4BB,NA,NA,Yes-folds,SRP,NO,multi,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_MP_C_BTN_C,folds to open,Opp(UTG): checks; Opp(MP): bets 3.8BB; Opp(BTN): folds; Opp(UTG): folds; ,7.4BB,NA,NA,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,7.4BB,NO,0,190743af,ce8deee5,
RC3337368731,($0.02/$0.05),NO,BTN,279BB,7h Kd,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Hero(BTN): folds; Opp(SB): folds; Opp(BB): raises 12.8BB; Opp(CO): folds,Opp(CO): raises 3.0BB; Hero(BTN): folds; Opp(SB): folds,Opp(BB): raises 12.8BB; Opp(CO): folds,,,,,,7.4BB,NA,NA,Yes-folds,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,6.4BB,NO,0,,,
RC3337368686,($0.02/$0.05),NO,MP,279BB,Ah 8s,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): raises 3.0BB; Opp(SB): folds; Opp(BB): folds,Opp(BTN): raises 3.0BB; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3337368448,($0.02/$0.05),NO,SB,277BB,Ac Ah,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Hero(SB): raises 8.4BB; Opp(BB): folds; Opp(CO): folds,Opp(CO): raises 2.0BB; Opp(BTN): folds,Hero(SB): raises 8.4BB; Opp(BB): folds; Opp(CO): folds,,,,,,5.4BB,OOP,NA,Yes-3B,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_3B_all_fold,3B,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,2.4BB,5.0BB,YES,0,,,
RC3337368424,($0.02/$0.05),NO,BTN,277BB,2d Th,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(MP): raises 2.0BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3337368402,($0.02/$0.05),NO,UTG,277BB,Qh 7s,5d Ac Kd,4s,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): calls 1.6BB,,,,,,,7.8BB,NA,fold,NO,SRP,NO,multi,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_SB_C_BB_C,folds,Opp(SB): checks; Opp(BB): checks; Opp(BTN): bets 2.6BB; Opp(SB): folds; Opp(BB): calls 2.6BB; ,13.0BB,NA,NA,,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(BTN): bets 11.4BB; Opp(BB): folds; ,13.0BB,,0BB,0BB,13.0BB,NO,0,e6ccc887,b591bb3f,
RC3337368255,($0.02/$0.05),NO,BB,278BB,4s 4h,,,,Opp(UTG): raises 2.0BB; Opp(MP): raises 6.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds; Opp(UTG): folds,Opp(UTG): raises 2.0BB,Opp(MP): raises 6.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds; Opp(UTG): folds,,,,,,5.4BB,NA,NA_hero_BB,Yes-folds,3B,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_3B_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,5.4BB,NO,0,,,
RC3337368035,($0.02/$0.05),NO,SB,277BB,Qh Ac,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero(SB): raises 3.0BB; Opp(BB): folds,Hero(SB): raises 3.0BB; Opp(BB): folds,,,,,,,2.4BB,OOP,SB,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,1st_raises,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.6BB,2.0BB,YES,0,,,
